"Name"	"Protein id"	"Contig id"	"Start"	"Stop"	"Strand"	"Gene symbol"	"Element name"	"Scope"	"Type"	"Subtype"	"Class"	"Subclass"	"Method"	"Target length"	"Reference sequence length"	"% Coverage of reference"	"% Identity to reference"	"Alignment length"	"Closest reference accession"	"Closest reference name"	"HMM accession"	"HMM description"
"ERR6058008"	NA	"NODE_28_length_40367_cov_40.215314"	26674	27546	"-"	"blaCTX-M-15"	"extended-spectrum class A beta-lactamase CTX-M-15"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	291	291	100	100	291	"WP_000239590.1"	"extended-spectrum class A beta-lactamase CTX-M-15"	NA	NA
"ERR6058008"	NA	"NODE_28_length_40367_cov_40.215314"	30368	31225	"+"	"blaTEM-1"	"broad-spectrum class A beta-lactamase TEM-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	286	286	100	100	286	"WP_000027057.1"	"broad-spectrum class A beta-lactamase TEM-1"	NA	NA
"ERR6058008"	NA	"NODE_28_length_40367_cov_40.215314"	31370	32227	"+"	"aac(3)-IIe"	"aminoglycoside N-acetyltransferase AAC(3)-IIe"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"GENTAMICIN"	"EXACTX"	286	286	100	100	286	"WP_000557452.1"	"aminoglycoside N-acetyltransferase AAC(3)-IIe"	NA	NA
"ERR6058008"	NA	"NODE_2_length_477671_cov_21.980703"	27928	28785	"-"	"blaSHV-11"	"broad-spectrum class A beta-lactamase SHV-11"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	286	286	100	100	286	"WP_004176269.1"	"broad-spectrum class A beta-lactamase SHV-11"	NA	NA
"ERR6058008"	NA	"NODE_40_length_4665_cov_44.497602"	628	1491	"-"	"blaSCO-1"	"class A beta-lactamase SCO-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	288	288	100	100	288	"WP_004197546.1"	"class A beta-lactamase SCO-1"	NA	NA
"ERR6058008"	NA	"NODE_44_length_3680_cov_39.445462"	1722	2903	"-"	"tet(D)"	"tetracycline efflux MFS transporter Tet(D)"	"core"	"AMR"	"AMR"	"TETRACYCLINE"	"TETRACYCLINE"	"EXACTX"	394	394	100	100	394	"WP_001039466.1"	"tetracycline efflux MFS transporter Tet(D)"	NA	NA
"ERR6058008"	NA	"NODE_53_length_1714_cov_55.808186"	33	833	"+"	"aph(3'')-Ib"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"BLASTX"	267	267	100	99.63	267	"WP_001082319.1"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	NA	NA
"ERR6058008"	NA	"NODE_53_length_1714_cov_55.808186"	836	1669	"+"	"aph(6)-Id"	"aminoglycoside O-phosphotransferase APH(6)-Id"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	278	278	100	100	278	"WP_000480972.1"	"aminoglycoside O-phosphotransferase APH(6)-Id"	NA	NA
"ERR6058008"	NA	"NODE_55_length_1584_cov_33.382216"	204	842	"-"	"catA2"	"type A-2 chloramphenicol O-acetyltransferase CatII"	"core"	"AMR"	"AMR"	"PHENICOL"	"CHLORAMPHENICOL"	"EXACTX"	213	213	100	100	213	"WP_001011939.1"	"type A-2 chloramphenicol O-acetyltransferase CatII"	NA	NA
"ERR6058008"	NA	"NODE_57_length_1420_cov_33.553239"	500	1312	"+"	"sul2"	"sulfonamide-resistant dihydropteroate synthase Sul2"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	271	271	100	100	271	"WP_001043260.1"	"sulfonamide-resistant dihydropteroate synthase Sul2"	NA	NA
"ERR6058009"	NA	"NODE_103_length_1305_cov_27.396580"	73	564	"-"	"catA2"	"type A-2 chloramphenicol O-acetyltransferase CatII"	"core"	"AMR"	"AMR"	"PHENICOL"	"CHLORAMPHENICOL"	"PARTIALX"	164	213	77	98.78	164	"WP_001011939.1"	"type A-2 chloramphenicol O-acetyltransferase CatII"	NA	NA
"ERR6058009"	NA	"NODE_17_length_103048_cov_30.602713"	88503	88724	"+"	"fosA7"	"FosA7 family fosfomycin resistance glutathione transferase"	"core"	"AMR"	"AMR"	"FOSFOMYCIN"	"FOSFOMYCIN"	"PARTIALX"	74	140	52.86	95.95	74	"WP_000941934.1"	"fosfomycin resistance glutathione transferase FosA7"	NA	NA
"ERR6058009"	NA	"NODE_21_length_95329_cov_18.900275"	15059	15916	"-"	"blaSHV-1"	"broad-spectrum class A beta-lactamase SHV-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	286	286	100	100	286	"WP_001620095.1"	"broad-spectrum class A beta-lactamase SHV-1"	NA	NA
"ERR6058009"	NA	"NODE_28_length_63920_cov_25.636515"	4839	6011	"+"	"oqxA"	"multidrug efflux RND transporter periplasmic adaptor subunit OqxA"	"core"	"AMR"	"AMR"	"PHENICOL/QUINOLONE"	"PHENICOL/QUINOLONE"	"EXACTX"	391	391	100	100	391	"WP_002914189.1"	"multidrug efflux RND transporter periplasmic adaptor subunit OqxA"	NA	NA
"ERR6058009"	NA	"NODE_28_length_63920_cov_25.636515"	6038	9187	"+"	"oqxB19"	"multidrug efflux RND transporter permease subunit OqxB19"	"core"	"AMR"	"AMR"	"PHENICOL/QUINOLONE"	"PHENICOL/QUINOLONE"	"ALLELEX"	1050	1050	100	100	1050	"WP_004149399.1"	"multidrug efflux RND transporter permease subunit OqxB19"	NA	NA
"ERR6058009"	NA	"NODE_30_length_59806_cov_29.509166"	22795	23211	"+"	"fosA"	"FosA5 family fosfomycin resistance glutathione transferase"	"core"	"AMR"	"AMR"	"FOSFOMYCIN"	"FOSFOMYCIN"	"BLASTX"	139	139	100	97.84	139	"WP_004146118.1"	"FosA5 family fosfomycin resistance glutathione transferase"	NA	NA
"ERR6058009"	NA	"NODE_57_length_17363_cov_27.667245"	9245	10102	"-"	"aac(3)-IId"	"aminoglycoside N-acetyltransferase AAC(3)-IId"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"GENTAMICIN"	"EXACTX"	286	286	100	100	286	"WP_000557454.1"	"aminoglycoside N-acetyltransferase AAC(3)-IId"	NA	NA
"ERR6058009"	NA	"NODE_64_length_11600_cov_26.364922"	146	1048	"+"	"mph(A)"	"Mph(A) family macrolide 2'-phosphotransferase"	"core"	"AMR"	"AMR"	"MACROLIDE"	"AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN"	"EXACTX"	301	301	100	100	301	"WP_000219391.1"	"Mph(A) family macrolide 2'-phosphotransferase"	NA	NA
"ERR6058009"	NA	"NODE_64_length_11600_cov_26.364922"	6365	7201	"-"	"sul1"	"sulfonamide-resistant dihydropteroate synthase Sul1"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	279	279	100	100	279	"WP_000259031.1"	"sulfonamide-resistant dihydropteroate synthase Sul1"	NA	NA
"ERR6058009"	NA	"NODE_64_length_11600_cov_26.364922"	7198	7542	"-"	"qacEdelta1"	"quaternary ammonium compound efflux SMR transporter QacE delta 1"	"core"	"STRESS"	"BIOCIDE"	"QUATERNARY AMMONIUM"	"QUATERNARY AMMONIUM"	"ALLELEX"	115	115	100	100	115	"WP_000679427.1"	"quaternary ammonium compound efflux SMR transporter QacE delta 1"	NA	NA
"ERR6058009"	NA	"NODE_64_length_11600_cov_26.364922"	7709	8497	"-"	"aadA2"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	263	263	100	100	263	"WP_001206356.1"	"ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2"	NA	NA
"ERR6058009"	NA	"NODE_64_length_11600_cov_26.364922"	8908	9402	"-"	"dfrA12"	"trimethoprim-resistant dihydrofolate reductase DfrA12"	"core"	"AMR"	"AMR"	"TRIMETHOPRIM"	"TRIMETHOPRIM"	"EXACTX"	165	165	100	100	165	"WP_001083725.1"	"trimethoprim-resistant dihydrofolate reductase DfrA12"	NA	NA
"ERR6058009"	NA	"NODE_68_length_11005_cov_31.674414"	500	1312	"+"	"sul2"	"sulfonamide-resistant dihydropteroate synthase Sul2"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	271	271	100	100	271	"WP_001043260.1"	"sulfonamide-resistant dihydropteroate synthase Sul2"	NA	NA
"ERR6058009"	NA	"NODE_68_length_11005_cov_31.674414"	1376	2176	"+"	"aph(3'')-Ib"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	267	267	100	100	267	"WP_001082319.1"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	NA	NA
"ERR6058009"	NA	"NODE_68_length_11005_cov_31.674414"	2179	3012	"+"	"aph(6)-Id"	"aminoglycoside O-phosphotransferase APH(6)-Id"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	278	278	100	100	278	"WP_000480968.1"	"aminoglycoside O-phosphotransferase APH(6)-Id"	NA	NA
"ERR6058009"	NA	"NODE_68_length_11005_cov_31.674414"	3739	4596	"-"	"blaTEM-1"	"broad-spectrum class A beta-lactamase TEM-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	286	286	100	100	286	"WP_000027057.1"	"broad-spectrum class A beta-lactamase TEM-1"	NA	NA
"ERR6058009"	NA	"NODE_68_length_11005_cov_31.674414"	7418	8290	"+"	"blaCTX-M-15"	"extended-spectrum class A beta-lactamase CTX-M-15"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	291	291	100	100	291	"WP_000239590.1"	"extended-spectrum class A beta-lactamase CTX-M-15"	NA	NA
"ERR6058009"	NA	"NODE_73_length_6651_cov_28.958086"	1291	2493	"-"	"tet(B)"	"tetracycline efflux MFS transporter Tet(B)"	"core"	"AMR"	"AMR"	"TETRACYCLINE"	"TETRACYCLINE"	"EXACTX"	401	401	100	100	401	"WP_001089068.1"	"tetracycline efflux MFS transporter Tet(B)"	NA	NA
"ERR6058009"	NA	"NODE_92_length_2338_cov_29.000000"	169	720	"+"	"aac(6')-Ib-cr5"	"fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE/QUINOLONE"	"AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN"	"ALLELEX"	184	184	100	100	184	"WP_063840321.1"	"fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5"	NA	NA
"ERR6058009"	NA	"NODE_92_length_2338_cov_29.000000"	854	1681	"+"	"blaOXA-1"	"oxacillin-hydrolyzing class D beta-lactamase OXA-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	276	276	100	100	276	"WP_001334766.1"	"oxacillin-hydrolyzing class D beta-lactamase OXA-1"	NA	NA
"ERR6058009"	NA	"NODE_92_length_2338_cov_29.000000"	1822	2262	"+"	"catB3"	"type B-3 chloramphenicol O-acetyltransferase CatB3"	"core"	"AMR"	"AMR"	"PHENICOL"	"CHLORAMPHENICOL"	"PARTIALX"	147	210	70	100	147	"WP_000186237.1"	"type B-3 chloramphenicol O-acetyltransferase CatB3"	NA	NA
"ERR6058011"	NA	"NODE_18_length_111259_cov_24.468700"	591	1448	"-"	"blaSHV-26"	"broad-spectrum class A beta-lactamase SHV-26"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	286	286	100	100	286	"WP_023280043.1"	"broad-spectrum class A beta-lactamase SHV-26"	NA	NA
"ERR6058011"	NA	"NODE_43_length_32038_cov_34.591252"	17407	20556	"-"	"oqxB19"	"multidrug efflux RND transporter permease subunit OqxB19"	"core"	"AMR"	"AMR"	"PHENICOL/QUINOLONE"	"PHENICOL/QUINOLONE"	"ALLELEX"	1050	1050	100	100	1050	"WP_004149399.1"	"multidrug efflux RND transporter permease subunit OqxB19"	NA	NA
"ERR6058011"	NA	"NODE_43_length_32038_cov_34.591252"	20583	21755	"-"	"oqxA10"	"multidrug efflux RND transporter periplasmic adaptor subunit OqxA10"	"core"	"AMR"	"AMR"	"PHENICOL/QUINOLONE"	"PHENICOL/QUINOLONE"	"ALLELEX"	391	391	100	100	391	"WP_004149398.1"	"multidrug efflux RND transporter periplasmic adaptor subunit OqxA10"	NA	NA
"ERR6058011"	NA	"NODE_50_length_26083_cov_43.053449"	18496	19692	"-"	"tet(A)"	"tetracycline efflux MFS transporter Tet(A)"	"core"	"AMR"	"AMR"	"TETRACYCLINE"	"TETRACYCLINE"	"EXACTX"	399	399	100	100	399	"WP_000804064.1"	"tetracycline efflux MFS transporter Tet(A)"	NA	NA
"ERR6058011"	NA	"NODE_50_length_26083_cov_43.053449"	20925	21395	"+"	"dfrA1"	"trimethoprim-resistant dihydrofolate reductase DfrA1"	"core"	"AMR"	"AMR"	"TRIMETHOPRIM"	"TRIMETHOPRIM"	"EXACTX"	157	157	100	100	157	"WP_000777554.1"	"trimethoprim-resistant dihydrofolate reductase DfrA1"	NA	NA
"ERR6058011"	NA	"NODE_50_length_26083_cov_43.053449"	22102	22446	"+"	"qacEdelta1"	"quaternary ammonium compound efflux SMR transporter QacE delta 1"	"core"	"STRESS"	"BIOCIDE"	"QUATERNARY AMMONIUM"	"QUATERNARY AMMONIUM"	"ALLELEX"	115	115	100	100	115	"WP_000679427.1"	"quaternary ammonium compound efflux SMR transporter QacE delta 1"	NA	NA
"ERR6058011"	NA	"NODE_50_length_26083_cov_43.053449"	22443	23279	"+"	"sul1"	"sulfonamide-resistant dihydropteroate synthase Sul1"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	279	279	100	100	279	"WP_000259031.1"	"sulfonamide-resistant dihydropteroate synthase Sul1"	NA	NA
"ERR6058011"	NA	"NODE_53_length_20802_cov_39.912039"	134	1006	"-"	"blaCTX-M-14"	"extended-spectrum class A beta-lactamase CTX-M-14"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	291	291	100	100	291	"WP_001617865.1"	"extended-spectrum class A beta-lactamase CTX-M-14"	NA	NA
"ERR6058011"	NA	"NODE_57_length_16262_cov_37.435774"	13941	14357	"+"	"fosA"	"FosA5 family fosfomycin resistance glutathione transferase"	"core"	"AMR"	"AMR"	"FOSFOMYCIN"	"FOSFOMYCIN"	"BLASTX"	139	139	100	99.28	139	"WP_012579083.1"	"fosfomycin resistance glutathione transferase FosA5"	NA	NA
"ERR6058011"	NA	"NODE_65_length_5449_cov_41.010238"	829	1482	"-"	"qnrS1"	"quinolone resistance pentapeptide repeat protein QnrS1"	"core"	"AMR"	"AMR"	"QUINOLONE"	"QUINOLONE"	"ALLELEX"	218	218	100	100	218	"WP_001516695.1"	"quinolone resistance pentapeptide repeat protein QnrS1"	NA	NA
"ERR6058011"	NA	"NODE_65_length_5449_cov_41.010238"	3082	3936	"-"	"blaLAP-2"	"class A beta-lactamase LAP-2"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	285	285	100	100	285	"WP_012477595.1"	"class A beta-lactamase LAP-2"	NA	NA
"ERR6058011"	NA	"NODE_67_length_4688_cov_41.689655"	2710	3567	"-"	"aac(3)-IId"	"aminoglycoside N-acetyltransferase AAC(3)-IId"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"GENTAMICIN"	"EXACTX"	286	286	100	100	286	"WP_000557454.1"	"aminoglycoside N-acetyltransferase AAC(3)-IId"	NA	NA
"ERR6058011"	NA	"NODE_71_length_3210_cov_41.511331"	500	1312	"+"	"sul2"	"sulfonamide-resistant dihydropteroate synthase Sul2"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	271	271	100	100	271	"WP_001043260.1"	"sulfonamide-resistant dihydropteroate synthase Sul2"	NA	NA
"ERR6058011"	NA	"NODE_71_length_3210_cov_41.511331"	1376	2176	"+"	"aph(3'')-Ib"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	267	267	100	100	267	"WP_001082319.1"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	NA	NA
"ERR6058011"	NA	"NODE_71_length_3210_cov_41.511331"	2179	3012	"+"	"aph(6)-Id"	"aminoglycoside O-phosphotransferase APH(6)-Id"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	278	278	100	100	278	"WP_000480968.1"	"aminoglycoside O-phosphotransferase APH(6)-Id"	NA	NA
"ERR6058011"	NA	"NODE_72_length_3007_cov_40.469625"	589	1770	"+"	"tet(D)"	"tetracycline efflux MFS transporter Tet(D)"	"core"	"AMR"	"AMR"	"TETRACYCLINE"	"TETRACYCLINE"	"EXACTX"	394	394	100	100	394	"WP_001039466.1"	"tetracycline efflux MFS transporter Tet(D)"	NA	NA
"ERR6058011"	NA	"NODE_82_length_1550_cov_44.477936"	170	808	"-"	"catA2"	"type A-2 chloramphenicol O-acetyltransferase CatII"	"core"	"AMR"	"AMR"	"PHENICOL"	"CHLORAMPHENICOL"	"EXACTX"	213	213	100	100	213	"WP_001011939.1"	"type A-2 chloramphenicol O-acetyltransferase CatII"	NA	NA
"ERR6058012"	NA	"NODE_15_length_132240_cov_27.980108"	77379	78551	"+"	"oqxA10"	"multidrug efflux RND transporter periplasmic adaptor subunit OqxA10"	"core"	"AMR"	"AMR"	"PHENICOL/QUINOLONE"	"PHENICOL/QUINOLONE"	"ALLELEX"	391	391	100	100	391	"WP_004149398.1"	"multidrug efflux RND transporter periplasmic adaptor subunit OqxA10"	NA	NA
"ERR6058012"	NA	"NODE_15_length_132240_cov_27.980108"	78578	81727	"+"	"oqxB19"	"multidrug efflux RND transporter permease subunit OqxB19"	"core"	"AMR"	"AMR"	"PHENICOL/QUINOLONE"	"PHENICOL/QUINOLONE"	"ALLELEX"	1050	1050	100	100	1050	"WP_004149399.1"	"multidrug efflux RND transporter permease subunit OqxB19"	NA	NA
"ERR6058012"	NA	"NODE_28_length_13823_cov_30.438164"	3316	4128	"+"	"sul2"	"sulfonamide-resistant dihydropteroate synthase Sul2"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	271	271	100	100	271	"WP_001043260.1"	"sulfonamide-resistant dihydropteroate synthase Sul2"	NA	NA
"ERR6058012"	NA	"NODE_28_length_13823_cov_30.438164"	4192	4992	"+"	"aph(3'')-Ib"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	267	267	100	100	267	"WP_001082319.1"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	NA	NA
"ERR6058012"	NA	"NODE_28_length_13823_cov_30.438164"	4995	5828	"+"	"aph(6)-Id"	"aminoglycoside O-phosphotransferase APH(6)-Id"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	278	278	100	100	278	"WP_000480968.1"	"aminoglycoside O-phosphotransferase APH(6)-Id"	NA	NA
"ERR6058012"	NA	"NODE_28_length_13823_cov_30.438164"	6555	7412	"-"	"blaTEM-1"	"broad-spectrum class A beta-lactamase TEM-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	286	286	100	100	286	"WP_000027057.1"	"broad-spectrum class A beta-lactamase TEM-1"	NA	NA
"ERR6058012"	NA	"NODE_28_length_13823_cov_30.438164"	10234	11106	"+"	"blaCTX-M-15"	"extended-spectrum class A beta-lactamase CTX-M-15"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	291	291	100	100	291	"WP_000239590.1"	"extended-spectrum class A beta-lactamase CTX-M-15"	NA	NA
"ERR6058012"	NA	"NODE_29_length_13540_cov_28.925945"	2664	3860	"+"	"tet(A)"	"tetracycline efflux MFS transporter Tet(A)"	"core"	"AMR"	"AMR"	"TETRACYCLINE"	"TETRACYCLINE"	"EXACTX"	399	399	100	100	399	"WP_000804064.1"	"tetracycline efflux MFS transporter Tet(A)"	NA	NA
"ERR6058012"	NA	"NODE_29_length_13540_cov_28.925945"	12091	12732	"+"	"qnrB1"	"quinolone resistance pentapeptide repeat protein QnrB1"	"core"	"AMR"	"AMR"	"QUINOLONE"	"QUINOLONE"	"ALLELEX"	214	214	100	100	214	"WP_014386481.1"	"quinolone resistance pentapeptide repeat protein QnrB1"	NA	NA
"ERR6058012"	NA	"NODE_2_length_601669_cov_21.253414"	382784	383641	"+"	"blaSHV-32"	"broad-spectrum class A beta-lactamase SHV-32"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	286	286	100	100	286	"WP_063864675.1"	"broad-spectrum class A beta-lactamase SHV-32"	NA	NA
"ERR6058012"	NA	"NODE_30_length_6881_cov_27.012934"	4683	5153	"-"	"dfrA14"	"trimethoprim-resistant dihydrofolate reductase DfrA14"	"core"	"AMR"	"AMR"	"TRIMETHOPRIM"	"TRIMETHOPRIM"	"EXACTX"	157	157	100	100	157	"WP_004201280.1"	"trimethoprim-resistant dihydrofolate reductase DfrA14"	NA	NA
"ERR6058012"	NA	"NODE_36_length_2753_cov_25.366218"	121	978	"+"	"aac(3)-IIe"	"aminoglycoside N-acetyltransferase AAC(3)-IIe"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"GENTAMICIN"	"EXACTX"	286	286	100	100	286	"WP_000557452.1"	"aminoglycoside N-acetyltransferase AAC(3)-IIe"	NA	NA
"ERR6058012"	NA	"NODE_37_length_2338_cov_25.351614"	78	518	"-"	"catB3"	"type B-3 chloramphenicol O-acetyltransferase CatB3"	"core"	"AMR"	"AMR"	"PHENICOL"	"CHLORAMPHENICOL"	"PARTIALX"	147	210	70	100	147	"WP_000186237.1"	"type B-3 chloramphenicol O-acetyltransferase CatB3"	NA	NA
"ERR6058012"	NA	"NODE_37_length_2338_cov_25.351614"	659	1486	"-"	"blaOXA-1"	"oxacillin-hydrolyzing class D beta-lactamase OXA-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	276	276	100	100	276	"WP_001334766.1"	"oxacillin-hydrolyzing class D beta-lactamase OXA-1"	NA	NA
"ERR6058012"	NA	"NODE_37_length_2338_cov_25.351614"	1620	2171	"-"	"aac(6')-Ib-cr5"	"fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE/QUINOLONE"	"AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN"	"ALLELEX"	184	184	100	100	184	"WP_063840321.1"	"fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5"	NA	NA
"ERR6058012"	NA	"NODE_8_length_267379_cov_29.277738"	14181	14594	"+"	"fosA"	"FosA5 family fosfomycin resistance glutathione transferase"	"core"	"AMR"	"AMR"	"FOSFOMYCIN"	"FOSFOMYCIN"	"BLASTX"	138	139	99.28	98.55	138	"WP_004146118.1"	"FosA5 family fosfomycin resistance glutathione transferase"	NA	NA
"ERR6058013"	NA	"NODE_15_length_161534_cov_31.592226"	22743	23159	"+"	"fosA"	"FosA5 family fosfomycin resistance glutathione transferase"	"core"	"AMR"	"AMR"	"FOSFOMYCIN"	"FOSFOMYCIN"	"BLASTX"	139	139	100	98.56	139	"WP_004214174.1"	"fosfomycin resistance glutathione transferase FosA10"	NA	NA
"ERR6058013"	NA	"NODE_16_length_128011_cov_28.950037"	35458	36630	"+"	"oqxA"	"multidrug efflux RND transporter periplasmic adaptor subunit OqxA"	"core"	"AMR"	"AMR"	"PHENICOL/QUINOLONE"	"PHENICOL/QUINOLONE"	"BLASTX"	391	391	100	99.74	391	"WP_002914189.1"	"multidrug efflux RND transporter periplasmic adaptor subunit OqxA"	NA	NA
"ERR6058013"	NA	"NODE_16_length_128011_cov_28.950037"	36657	39806	"+"	"oqxB19"	"multidrug efflux RND transporter permease subunit OqxB19"	"core"	"AMR"	"AMR"	"PHENICOL/QUINOLONE"	"PHENICOL/QUINOLONE"	"ALLELEX"	1050	1050	100	100	1050	"WP_004149399.1"	"multidrug efflux RND transporter permease subunit OqxB19"	NA	NA
"ERR6058013"	NA	"NODE_18_length_112436_cov_34.055634"	92187	92444	"+"	"fosA7"	"FosA7 family fosfomycin resistance glutathione transferase"	"core"	"AMR"	"AMR"	"FOSFOMYCIN"	"FOSFOMYCIN"	"PARTIALX"	86	140	61.43	91.86	86	"WP_023231494.1"	"fosfomycin resistance glutathione transferase FosA7.3"	NA	NA
"ERR6058013"	NA	"NODE_3_length_325076_cov_20.753033"	115274	116131	"+"	"blaSHV-11"	"broad-spectrum class A beta-lactamase SHV-11"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	286	286	100	100	286	"WP_004176269.1"	"broad-spectrum class A beta-lactamase SHV-11"	NA	NA
"ERR6058013"	NA	"NODE_41_length_11056_cov_29.876309"	2779	3651	"-"	"blaCTX-M-15"	"extended-spectrum class A beta-lactamase CTX-M-15"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"CEPHALOSPORIN"	"ALLELEX"	291	291	100	100	291	"WP_000239590.1"	"extended-spectrum class A beta-lactamase CTX-M-15"	NA	NA
"ERR6058013"	NA	"NODE_41_length_11056_cov_29.876309"	6473	7330	"+"	"blaTEM-1"	"broad-spectrum class A beta-lactamase TEM-1"	"core"	"AMR"	"AMR"	"BETA-LACTAM"	"BETA-LACTAM"	"ALLELEX"	286	286	100	100	286	"WP_000027057.1"	"broad-spectrum class A beta-lactamase TEM-1"	NA	NA
"ERR6058013"	NA	"NODE_41_length_11056_cov_29.876309"	8057	8890	"-"	"aph(6)-Id"	"aminoglycoside O-phosphotransferase APH(6)-Id"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	278	278	100	100	278	"WP_000480968.1"	"aminoglycoside O-phosphotransferase APH(6)-Id"	NA	NA
"ERR6058013"	NA	"NODE_41_length_11056_cov_29.876309"	8893	9693	"-"	"aph(3'')-Ib"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	"core"	"AMR"	"AMR"	"AMINOGLYCOSIDE"	"STREPTOMYCIN"	"EXACTX"	267	267	100	100	267	"WP_001082319.1"	"aminoglycoside O-phosphotransferase APH(3'')-Ib"	NA	NA
"ERR6058013"	NA	"NODE_41_length_11056_cov_29.876309"	9757	10569	"-"	"sul2"	"sulfonamide-resistant dihydropteroate synthase Sul2"	"core"	"AMR"	"AMR"	"SULFONAMIDE"	"SULFONAMIDE"	"EXACTX"	271	271	100	100	271	"WP_001043260.1"	"sulfonamide-resistant dihydropteroate synthase Sul2"	NA	NA
